CCS,Molecular_Weight,LogP,H_Donors,H_Acceptors,Rotatable_Bonds,SMILES,TPSA
169.4,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
168.0,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
174.9,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
181.3,329.20900000000006,-0.8174000000000001,3.0,10.0,2.0,Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21,154.84
169.8,639.4270000000005,-0.5373299999999981,6.0,16.0,10.0,N=c1nc(O)c2ncn([C@@H]3O[C@@H]4COP(=O)(OCc5ccc(C(=O)N(CC(=O)O)CC(=O)O)cc5[N+](=O)[O-])O[C@H]4[C@H]3O)c2[nH]1,302.85
167.8,639.4270000000005,-0.5373299999999981,6.0,16.0,10.0,N=c1nc(O)c2ncn([C@@H]3O[C@@H]4COP(=O)(OCc5ccc(C(=O)N(CC(=O)O)CC(=O)O)cc5[N+](=O)[O-])O[C@H]4[C@H]3O)c2[nH]1,302.85
172.4,639.4270000000005,-0.5373299999999981,6.0,16.0,10.0,N=c1nc(O)c2ncn([C@@H]3O[C@@H]4COP(=O)(OCc5ccc(C(=O)N(CC(=O)O)CC(=O)O)cc5[N+](=O)[O-])O[C@H]4[C@H]3O)c2[nH]1,302.85
171.9,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
172.7,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
177.0,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
181.3,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
189.0,329.209,-0.8174000000000001,3.0,10.0,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,154.84
177.4,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
185.7,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
180.8,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
188.5,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
185.1,424.1790000000001,-3.076829999999997,4.0,13.0,6.0,N=c1nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1,241.81999999999996
170.0,331.225,-0.8337999999999994,4.0,9.0,4.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,165.83999999999997
164.9,331.225,-0.8337999999999994,4.0,9.0,4.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,165.83999999999997
168.6,331.225,-0.8337999999999994,4.0,9.0,4.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,165.83999999999997
173.9,331.225,-0.8337999999999994,4.0,9.0,4.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,165.83999999999997
185.7,535.1470000000002,-7.855799999999999,4.0,15.0,8.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],264.55999999999995
186.4,535.1470000000002,-7.855799999999999,4.0,15.0,8.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],264.55999999999995
195.0,535.1470000000002,-7.855799999999999,4.0,15.0,8.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],264.55999999999995
202.0,535.1470000000002,-7.855799999999999,4.0,15.0,8.0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1.[Na+].[Na+],264.55999999999995
170.4,347.22400000000005,-1.2978299999999998,6.0,9.0,4.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2[nH]1,186.79999999999995
169.4,347.22400000000005,-1.2978299999999998,6.0,9.0,4.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2[nH]1,186.79999999999995
177.3,347.22400000000005,-1.2978299999999998,6.0,9.0,4.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)O)O3)c2[nH]1,186.79999999999995
182.8,507.18200000000013,-1.0638299999999994,8.0,13.0,8.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,279.85999999999996
191.9,507.18200000000013,-1.0638299999999994,8.0,13.0,8.0,N=c1nc(O)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,279.85999999999996
218.3,589.3440000000004,-3.921799999999995,9.0,18.0,9.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,311.75
225.9,589.3440000000004,-3.921799999999995,9.0,18.0,9.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,311.75
217.8,589.3440000000004,-3.921799999999995,9.0,18.0,9.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,311.75
205.8,605.3430000000003,-4.385829999999995,11.0,18.0,9.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1,332.71
227.7,605.3430000000003,-4.385829999999995,11.0,18.0,9.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1,332.71
204.2,559.3180000000003,-3.282699999999996,8.0,17.0,9.0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,291.52
187.8,559.3180000000003,-3.282699999999996,8.0,17.0,9.0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,291.52
202.1,559.3180000000003,-3.282699999999996,8.0,17.0,9.0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,291.52
206.8,559.3180000000003,-3.282699999999996,8.0,17.0,9.0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,291.52
212.5,559.3180000000003,-3.282699999999996,8.0,17.0,9.0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,291.52
217.6,559.3180000000003,-3.282699999999996,8.0,17.0,9.0,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,291.52
169.4,363.223,-2.32703,7.0,10.0,4.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,207.02999999999994
208.8,605.3430000000003,-4.385829999999995,11.0,18.0,9.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2[nH]1,332.71
166.6,348.208,-1.7396,5.0,10.0,4.0,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,180.28
171.4,348.208,-1.7396,5.0,10.0,4.0,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,180.28
174.9,348.208,-1.7396,5.0,10.0,4.0,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,180.28
171.5,348.208,-1.7396,5.0,10.0,4.0,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O,180.28
187.8,427.20300000000003,-1.746,6.0,12.0,6.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,232.59999999999997
184.8,427.20300000000003,-1.746,6.0,12.0,6.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,232.59999999999997
187.2,427.20300000000003,-1.746,6.0,12.0,6.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,232.59999999999997
194.2,427.20300000000003,-1.746,6.0,12.0,6.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,232.59999999999997
171.0,364.20700000000005,-2.034,6.0,11.0,4.0,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,200.51
166.2,364.20700000000005,-2.034,6.0,11.0,4.0,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,200.51
175.5,364.20700000000005,-2.034,6.0,11.0,4.0,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O,200.51
193.5,507.1820000000001,-1.628999999999999,7.0,14.0,8.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,279.13
188.3,507.1820000000001,-1.628999999999999,7.0,14.0,8.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,279.13
196.7,507.1820000000001,-1.628999999999999,7.0,14.0,8.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,279.13
204.2,507.1820000000001,-1.628999999999999,7.0,14.0,8.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,279.13
182.7,574.1120000000002,-12.389600000000003,4.0,16.0,8.0,O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c([O-])ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+].[Na+],281.83
189.2,574.1120000000002,-12.389600000000003,4.0,16.0,8.0,O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c([O-])ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+].[Na+],281.83
193.1,574.1120000000002,-12.389600000000003,4.0,16.0,8.0,O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c([O-])ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+].[Na+],281.83
196.8,574.1120000000002,-12.389600000000003,4.0,16.0,8.0,O=P([O-])([O-])OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c([O-])ncnc32)[C@H](O)[C@@H]1O.[Na+].[Na+].[Na+],281.83
184.1,523.1810000000002,-2.093029999999998,9.0,14.0,8.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,300.09
193.4,523.1810000000002,-2.093029999999998,9.0,14.0,8.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,300.09
186.6,443.20200000000006,-2.21003,8.0,12.0,6.0,N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,253.55999999999992
192.1,443.20200000000006,-2.21003,8.0,12.0,6.0,N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,253.55999999999992
188.4,443.20200000000006,-2.21003,8.0,12.0,6.0,N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,253.55999999999992
179.7,347.224,-1.863,5.0,10.0,4.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,186.07
177.1,347.224,-1.863,5.0,10.0,4.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,186.07
174.1,347.224,-1.863,5.0,10.0,4.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,186.07
245.9,767.5410000000002,0.0153000000000022,10.0,18.0,18.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(O)=NCCC(O)=NCCS,353.5400000000001
244.1,767.5410000000002,0.0153000000000022,10.0,18.0,18.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(O)=NCCC(O)=NCCS,353.5400000000001
241.4,767.5410000000002,0.0153000000000022,10.0,18.0,18.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(O)=NCCC(O)=NCCS,353.5400000000001
180.1,425.1630000000001,-3.518599999999997,3.0,14.0,6.0,O=P([O-])([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c([O-])ncnc32)[C@H](O)[C@@H]1O,235.29999999999995
186.5,425.1630000000001,-3.518599999999997,3.0,14.0,6.0,O=P([O-])([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c([O-])ncnc32)[C@H](O)[C@@H]1O,235.29999999999995
183.8,425.1630000000001,-3.518599999999997,3.0,14.0,6.0,O=P([O-])([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c([O-])ncnc32)[C@H](O)[C@@H]1O,235.29999999999995
172.2,363.223,-2.32703,7.0,10.0,4.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,207.02999999999994
179.6,363.223,-2.32703,7.0,10.0,4.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,207.02999999999994
174.3,363.223,-2.32703,7.0,10.0,4.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,207.02999999999994
214.2,477.56600000000026,1.166970000000005,8.0,6.0,14.0,CC(C)[C@H](N=C(O)CN)C(O)=N[C@@H](Cc1ccccc1)C(O)=N[C@@H](CCCNC(=N)N)C(=O)O,222.98999999999998
226.1,840.7699999999995,20.685000000000016,0.0,0.0,0.0,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c%12c%13c%14c%15c%16c%17c%14c%14c%18c%13c%11c1c1c5c%10c5c(c%14c%10c%17c%11c%13c%16c%14c%16c%15c%12c%12c%16c(c2c7c%126)c2c8c3c(c%13c%142)c2c9c4c5c%10c%112)c%181,0.0
164.6,302.37600000000003,6.890400000000002,0.0,0.0,0.0,c1ccc2c(c1)cc1ccc3c4ccccc4cc4ccc2c1c43,0.0
162.6,300.36000000000007,6.919200000000001,0.0,0.0,0.0,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,0.0
160.4,300.36000000000007,6.919200000000001,0.0,0.0,0.0,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,0.0
155.5,276.338,6.328200000000002,0.0,0.0,0.0,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,0.0
154.0,276.338,6.328200000000002,0.0,0.0,0.0,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,0.0
162.6,268.31500000000005,5.442800000000003,1.0,1.0,0.0,Oc1cccc2c1cc1ccc3cccc4ccc2c1c34,20.23
150.3,252.31599999999997,5.737200000000002,0.0,0.0,0.0,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0.0
149.5,252.31599999999997,5.737200000000002,0.0,0.0,0.0,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0.0
162.5,268.315,5.442800000000003,1.0,1.0,0.0,Oc1cc2c3ccccc3cc3ccc4cccc1c4c32,20.23
137.0,202.25599999999997,4.584000000000002,0.0,0.0,0.0,c1cc2ccc3cccc4ccc(c1)c2c34,0.0
136.1,202.25599999999997,4.584000000000002,0.0,0.0,0.0,c1cc2ccc3cccc4ccc(c1)c2c34,0.0
148.0,218.255,4.289600000000003,1.0,1.0,0.0,Oc1ccc2ccc3cccc4ccc1c2c34,20.23
142.6,232.238,2.7422000000000013,0.0,2.0,0.0,O=c1c(=O)c2cccc3ccc4cccc1c4c32,34.14
157.8,276.338,6.231400000000002,0.0,0.0,0.0,c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,0.0
156.3,276.338,6.231400000000002,0.0,0.0,0.0,c1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,0.0
165.8,334.22099999999995,-2.0460299999999982,5.0,7.0,5.0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1,167.24
114.2,111.1,0.4927999999999995,2.0,3.0,0.0,Oc1cccc(O)n1,53.35
119.7,111.1,0.4927999999999995,2.0,3.0,0.0,Oc1cccc(O)n1,53.35
115.5,95.101,0.7871999999999999,1.0,2.0,0.0,Oc1ccccn1,33.120000000000005
125.9,111.09999999999998,0.0804999999999998,2.0,2.0,0.0,O=c1cc[nH]cc1O,53.09
150.1,247.143,0.5174199999999995,3.0,5.0,4.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,116.95
151.7,247.143,0.5174199999999995,3.0,5.0,4.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,116.95
161.4,247.143,0.5174199999999995,3.0,5.0,4.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,116.95
129.2,167.164,0.4004199999999998,2.0,4.0,2.0,Cc1ncc(CO)c(C=O)c1O,70.42
131.3,167.164,0.4004199999999998,2.0,4.0,2.0,Cc1ncc(CO)c(C=O)c1O,70.42
142.7,167.164,0.4004199999999998,2.0,4.0,2.0,Cc1ncc(CO)c(C=O)c1O,70.42
153.2,247.143,0.5174199999999995,3.0,5.0,4.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,116.95
149.4,247.143,0.5174199999999995,3.0,5.0,4.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,116.95
152.4,247.143,0.5174199999999995,3.0,5.0,4.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,116.95
162.4,247.143,0.5174199999999995,3.0,5.0,4.0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,116.95
136.4,241.46099999999998,2.3222,2.0,3.0,1.0,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,76.21
141.9,241.46099999999998,2.3222,2.0,3.0,1.0,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,76.21
155.4,241.46099999999998,2.3222,2.0,3.0,1.0,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,76.21
126.1,137.162,0.39447,2.0,1.0,1.0,C[n+]1cccc(C(=N)O)c1,47.96
129.1,139.10999999999999,0.4853999999999998,2.0,3.0,1.0,O=C(O)c1ccc(O)nc1,70.42
121.3,123.11099999999998,0.7797999999999999,1.0,2.0,1.0,O=C(O)c1cccnc1,50.19
123.9,123.11099999999998,0.7797999999999999,1.0,2.0,1.0,O=C(O)c1cccnc1,50.19
130.9,183.16299999999998,0.2861199999999999,3.0,4.0,2.0,Cc1ncc(CO)c(C(=O)O)c1O,90.65
147.6,183.16299999999998,0.2861199999999999,3.0,4.0,2.0,Cc1ncc(CO)c(C(=O)O)c1O,90.65
136.0,183.16299999999998,0.2861199999999999,3.0,4.0,2.0,Cc1ncc(CO)c(C(=O)O)c1O,90.65
150.6,183.16299999999998,0.2861199999999999,3.0,4.0,2.0,Cc1ncc(CO)c(C(=O)O)c1O,90.65
